time,currency,impact,event,window_start,window_end,source,country
2022-06-09T11:45:00,EUR,high,Monetary Policy Statement,2022-06-09T11:42:00,2022-06-09T11:48:00,forexfactory,EZ
2022-06-09T12:30:00,EUR,high,ECB Press Conference,2022-06-09T12:27:00,2022-06-09T12:33:00,forexfactory,EZ
2022-06-10T12:30:00,USD,high,CPI m/m,2022-06-10T12:27:00,2022-06-10T12:33:00,forexfactory,US
2022-06-10T12:30:00,USD,high,CPI y/y,2022-06-10T12:27:00,2022-06-10T12:33:00,forexfactory,US
2022-06-10T12:30:00,USD,high,Core CPI m/m,2022-06-10T12:27:00,2022-06-10T12:33:00,forexfactory,US
2022-06-10T13:00:00,USD,high,Treasury Currency Report,2022-06-10T12:57:00,2022-06-10T13:03:00,forexfactory,US
2022-06-14T12:30:00,USD,high,PPI m/m,2022-06-14T12:27:00,2022-06-14T12:33:00,forexfactory,US
2022-06-15T12:30:00,USD,high,Core Retail Sales m/m,2022-06-15T12:27:00,2022-06-15T12:33:00,forexfactory,US
2022-06-15T12:30:00,USD,high,Retail Sales m/m,2022-06-15T12:27:00,2022-06-15T12:33:00,forexfactory,US
2022-06-15T18:00:00,USD,high,FOMC Statement,2022-06-15T17:57:00,2022-06-15T18:03:00,forexfactory,US
2022-06-15T18:00:00,USD,high,FOMC Economic Projections,2022-06-15T17:57:00,2022-06-15T18:03:00,forexfactory,US
2022-06-15T18:00:00,USD,high,Federal Funds Rate,2022-06-15T17:57:00,2022-06-15T18:03:00,forexfactory,US
2022-06-15T18:30:00,USD,high,FOMC Press Conference,2022-06-15T18:27:00,2022-06-15T18:33:00,forexfactory,US
2022-06-17T12:45:00,USD,high,Fed Chairman Powell Speaks,2022-06-17T12:42:00,2022-06-17T12:48:00,forexfactory,US
2022-06-22T13:30:00,USD,high,Fed Chairman Powell Testifies,2022-06-22T13:27:00,2022-06-22T13:33:00,forexfactory,US
2022-06-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2022-06-23T07:27:00,2022-06-23T07:33:00,forexfactory,GE
2022-06-23T07:30:00,EUR,high,German Flash Services PMI,2022-06-23T07:27:00,2022-06-23T07:33:00,forexfactory,GE
2022-06-23T14:00:00,USD,high,Fed Chairman Powell Testifies,2022-06-23T13:57:00,2022-06-23T14:03:00,forexfactory,US
2022-06-28T14:00:00,USD,high,CB Consumer Confidence,2022-06-28T13:57:00,2022-06-28T14:03:00,forexfactory,US
2022-06-29T13:00:00,EUR,high,ECB President Lagarde Speaks,2022-06-29T12:57:00,2022-06-29T13:03:00,forexfactory,EZ
2022-06-29T13:00:00,USD,high,Fed Chairman Powell Speaks,2022-06-29T12:57:00,2022-06-29T13:03:00,forexfactory,US
2022-06-30T12:30:00,USD,high,Core PCE Price Index m/m,2022-06-30T12:27:00,2022-06-30T12:33:00,forexfactory,US
2022-07-01T09:00:00,EUR,high,CPI Flash Estimate y/y,2022-07-01T08:57:00,2022-07-01T09:03:00,forexfactory,EZ
2022-07-01T14:00:00,USD,high,ISM Manufacturing PMI,2022-07-01T13:57:00,2022-07-01T14:03:00,forexfactory,US
2022-07-06T14:00:00,USD,high,JOLTS Job Openings,2022-07-06T13:57:00,2022-07-06T14:03:00,forexfactory,US
2022-07-06T18:00:00,USD,high,FOMC Meeting Minutes,2022-07-06T17:57:00,2022-07-06T18:03:00,forexfactory,US
2022-07-08T12:30:00,USD,high,Average Hourly Earnings m/m,2022-07-08T12:27:00,2022-07-08T12:33:00,forexfactory,US
2022-07-08T12:30:00,USD,high,Non-Farm Employment Change,2022-07-08T12:27:00,2022-07-08T12:33:00,forexfactory,US
2022-07-08T12:30:00,USD,high,Unemployment Rate,2022-07-08T12:27:00,2022-07-08T12:33:00,forexfactory,US
2022-07-13T12:30:00,USD,high,CPI y/y,2022-07-13T12:27:00,2022-07-13T12:33:00,forexfactory,US
2022-07-13T12:30:00,USD,high,Core CPI m/m,2022-07-13T12:27:00,2022-07-13T12:33:00,forexfactory,US
2022-07-13T12:30:00,USD,high,CPI m/m,2022-07-13T12:27:00,2022-07-13T12:33:00,forexfactory,US
2022-07-14T12:30:00,USD,high,PPI m/m,2022-07-14T12:27:00,2022-07-14T12:33:00,forexfactory,US
2022-07-15T12:30:00,USD,high,Core Retail Sales m/m,2022-07-15T12:27:00,2022-07-15T12:33:00,forexfactory,US
2022-07-15T12:30:00,USD,high,Retail Sales m/m,2022-07-15T12:27:00,2022-07-15T12:33:00,forexfactory,US
2022-07-15T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2022-07-15T13:57:00,2022-07-15T14:03:00,forexfactory,US
2022-07-21T12:15:00,EUR,high,Main Refinancing Rate,2022-07-21T12:12:00,2022-07-21T12:18:00,forexfactory,EZ
2022-07-21T12:15:00,EUR,high,Monetary Policy Statement,2022-07-21T12:12:00,2022-07-21T12:18:00,forexfactory,EZ
2022-07-21T12:45:00,EUR,high,ECB Press Conference,2022-07-21T12:42:00,2022-07-21T12:48:00,forexfactory,EZ
2022-07-22T07:15:00,EUR,high,French Flash Services PMI,2022-07-22T07:12:00,2022-07-22T07:18:00,forexfactory,FR
2022-07-22T07:30:00,EUR,high,German Flash Manufacturing PMI,2022-07-22T07:27:00,2022-07-22T07:33:00,forexfactory,GE
2022-07-22T07:30:00,EUR,high,German Flash Services PMI,2022-07-22T07:27:00,2022-07-22T07:33:00,forexfactory,GE
2022-07-22T13:45:00,USD,high,Flash Services PMI,2022-07-22T13:42:00,2022-07-22T13:48:00,forexfactory,US
2022-07-26T14:00:00,USD,high,CB Consumer Confidence,2022-07-26T13:57:00,2022-07-26T14:03:00,forexfactory,US
2022-07-27T18:00:00,USD,high,FOMC Statement,2022-07-27T17:57:00,2022-07-27T18:03:00,forexfactory,US
2022-07-27T18:00:00,USD,high,Federal Funds Rate,2022-07-27T17:57:00,2022-07-27T18:03:00,forexfactory,US
2022-07-27T18:30:00,USD,high,FOMC Press Conference,2022-07-27T18:27:00,2022-07-27T18:33:00,forexfactory,US
2022-07-28T12:30:00,USD,high,Advance GDP q/q,2022-07-28T12:27:00,2022-07-28T12:33:00,forexfactory,US
2022-07-29T12:30:00,USD,high,Core PCE Price Index m/m,2022-07-29T12:27:00,2022-07-29T12:33:00,forexfactory,US
2022-08-01T14:00:00,USD,high,ISM Manufacturing PMI,2022-08-01T13:57:00,2022-08-01T14:03:00,forexfactory,US
2022-08-02T14:00:00,USD,high,JOLTS Job Openings,2022-08-02T13:57:00,2022-08-02T14:03:00,forexfactory,US
2022-08-03T14:00:00,USD,high,ISM Services PMI,2022-08-03T13:57:00,2022-08-03T14:03:00,forexfactory,US
2022-08-05T12:30:00,USD,high,Average Hourly Earnings m/m,2022-08-05T12:27:00,2022-08-05T12:33:00,forexfactory,US
2022-08-05T12:30:00,USD,high,Non-Farm Employment Change,2022-08-05T12:27:00,2022-08-05T12:33:00,forexfactory,US
2022-08-05T12:30:00,USD,high,Unemployment Rate,2022-08-05T12:27:00,2022-08-05T12:33:00,forexfactory,US
2022-08-10T12:30:00,USD,high,CPI m/m,2022-08-10T12:27:00,2022-08-10T12:33:00,forexfactory,US
2022-08-10T12:30:00,USD,high,CPI y/y,2022-08-10T12:27:00,2022-08-10T12:33:00,forexfactory,US
2022-08-10T12:30:00,USD,high,Core CPI m/m,2022-08-10T12:27:00,2022-08-10T12:33:00,forexfactory,US
2022-08-11T12:30:00,USD,high,PPI m/m,2022-08-11T12:27:00,2022-08-11T12:33:00,forexfactory,US
2022-08-12T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2022-08-12T13:57:00,2022-08-12T14:03:00,forexfactory,US
2022-08-17T12:30:00,USD,high,Core Retail Sales m/m,2022-08-17T12:27:00,2022-08-17T12:33:00,forexfactory,US
2022-08-17T12:30:00,USD,high,Retail Sales m/m,2022-08-17T12:27:00,2022-08-17T12:33:00,forexfactory,US
2022-08-17T18:00:00,USD,high,FOMC Meeting Minutes,2022-08-17T17:57:00,2022-08-17T18:03:00,forexfactory,US
2022-08-18T12:30:00,USD,high,Philly Fed Manufacturing Index,2022-08-18T12:27:00,2022-08-18T12:33:00,forexfactory,US
2022-08-23T07:15:00,EUR,high,French Flash Services PMI,2022-08-23T07:12:00,2022-08-23T07:18:00,forexfactory,FR
2022-08-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2022-08-23T07:27:00,2022-08-23T07:33:00,forexfactory,GE
2022-08-23T07:30:00,EUR,high,German Flash Services PMI,2022-08-23T07:27:00,2022-08-23T07:33:00,forexfactory,GE
2022-08-23T13:45:00,USD,high,Flash Services PMI,2022-08-23T13:42:00,2022-08-23T13:48:00,forexfactory,US
2022-08-24T14:00:00,USD,high,Prelim Benchmark Payrolls Revision,2022-08-24T13:57:00,2022-08-24T14:03:00,forexfactory,US
2022-08-25T12:30:00,USD,high,Prelim GDP q/q,2022-08-25T12:27:00,2022-08-25T12:33:00,forexfactory,US
2022-08-26T12:30:00,USD,high,Core PCE Price Index m/m,2022-08-26T12:27:00,2022-08-26T12:33:00,forexfactory,US
2022-08-26T14:00:00,USD,high,Fed Chairman Powell Speaks,2022-08-26T13:57:00,2022-08-26T14:03:00,forexfactory,US
2022-08-30T14:00:00,USD,high,CB Consumer Confidence,2022-08-30T13:57:00,2022-08-30T14:03:00,forexfactory,US
2022-08-30T14:00:00,USD,high,JOLTS Job Openings,2022-08-30T13:57:00,2022-08-30T14:03:00,forexfactory,US
2022-08-31T12:15:00,USD,high,ADP Non-Farm Employment Change,2022-08-31T12:12:00,2022-08-31T12:18:00,forexfactory,US
2022-09-01T14:00:00,USD,high,ISM Manufacturing PMI,2022-09-01T13:57:00,2022-09-01T14:03:00,forexfactory,US
2022-09-02T12:30:00,USD,high,Unemployment Rate,2022-09-02T12:27:00,2022-09-02T12:33:00,forexfactory,US
2022-09-02T12:30:00,USD,high,Average Hourly Earnings m/m,2022-09-02T12:27:00,2022-09-02T12:33:00,forexfactory,US
2022-09-02T12:30:00,USD,high,Non-Farm Employment Change,2022-09-02T12:27:00,2022-09-02T12:33:00,forexfactory,US
2022-09-06T14:00:00,USD,high,ISM Services PMI,2022-09-06T13:57:00,2022-09-06T14:03:00,forexfactory,US
2022-09-08T12:15:00,EUR,high,Main Refinancing Rate,2022-09-08T12:12:00,2022-09-08T12:18:00,forexfactory,EZ
2022-09-08T12:15:00,EUR,high,Monetary Policy Statement,2022-09-08T12:12:00,2022-09-08T12:18:00,forexfactory,EZ
2022-09-08T12:45:00,EUR,high,ECB Press Conference,2022-09-08T12:42:00,2022-09-08T12:48:00,forexfactory,EZ
2022-09-08T13:10:00,USD,high,Fed Chairman Powell Speaks,2022-09-08T13:07:00,2022-09-08T13:13:00,forexfactory,US
2022-09-13T12:30:00,USD,high,CPI y/y,2022-09-13T12:27:00,2022-09-13T12:33:00,forexfactory,US
2022-09-13T12:30:00,USD,high,Core CPI m/m,2022-09-13T12:27:00,2022-09-13T12:33:00,forexfactory,US
2022-09-13T12:30:00,USD,high,CPI m/m,2022-09-13T12:27:00,2022-09-13T12:33:00,forexfactory,US
2022-09-14T12:30:00,USD,high,PPI m/m,2022-09-14T12:27:00,2022-09-14T12:33:00,forexfactory,US
2022-09-15T12:30:00,USD,high,Core Retail Sales m/m,2022-09-15T12:27:00,2022-09-15T12:33:00,forexfactory,US
2022-09-15T12:30:00,USD,high,Empire State Manufacturing Index,2022-09-15T12:27:00,2022-09-15T12:33:00,forexfactory,US
2022-09-15T12:30:00,USD,high,Retail Sales m/m,2022-09-15T12:27:00,2022-09-15T12:33:00,forexfactory,US
2022-09-16T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2022-09-16T13:57:00,2022-09-16T14:03:00,forexfactory,US
2022-09-21T18:00:00,USD,high,FOMC Statement,2022-09-21T17:57:00,2022-09-21T18:03:00,forexfactory,US
2022-09-21T18:00:00,USD,high,Federal Funds Rate,2022-09-21T17:57:00,2022-09-21T18:03:00,forexfactory,US
2022-09-21T18:00:00,USD,high,FOMC Economic Projections,2022-09-21T17:57:00,2022-09-21T18:03:00,forexfactory,US
2022-09-21T18:30:00,USD,high,FOMC Press Conference,2022-09-21T18:27:00,2022-09-21T18:33:00,forexfactory,US
2022-09-23T07:15:00,EUR,high,French Flash Services PMI,2022-09-23T07:12:00,2022-09-23T07:18:00,forexfactory,FR
2022-09-23T07:30:00,EUR,high,German Flash Manufacturing PMI,2022-09-23T07:27:00,2022-09-23T07:33:00,forexfactory,GE
2022-09-23T07:30:00,EUR,high,German Flash Services PMI,2022-09-23T07:27:00,2022-09-23T07:33:00,forexfactory,GE
2022-09-23T13:45:00,USD,high,Flash Services PMI,2022-09-23T13:42:00,2022-09-23T13:48:00,forexfactory,US
2022-09-23T18:00:00,USD,high,Fed Chairman Powell Speaks,2022-09-23T17:57:00,2022-09-23T18:03:00,forexfactory,US
2022-09-26T13:00:00,EUR,high,ECB President Lagarde Speaks,2022-09-26T12:57:00,2022-09-26T13:03:00,forexfactory,EZ
2022-09-27T11:30:00,USD,high,Fed Chairman Powell Speaks,2022-09-27T11:27:00,2022-09-27T11:33:00,forexfactory,US
2022-09-27T14:00:00,USD,high,CB Consumer Confidence,2022-09-27T13:57:00,2022-09-27T14:03:00,forexfactory,US
2022-09-30T12:30:00,USD,high,Core PCE Price Index m/m,2022-09-30T12:27:00,2022-09-30T12:33:00,forexfactory,US
2022-10-03T14:00:00,USD,high,ISM Manufacturing PMI,2022-10-03T13:57:00,2022-10-03T14:03:00,forexfactory,US
2022-10-03T19:00:00,USD,high,Fed Chairman Powell Speaks,2022-10-03T18:57:00,2022-10-03T19:03:00,forexfactory,US
2022-10-04T14:00:00,USD,high,JOLTS Job Openings,2022-10-04T13:57:00,2022-10-04T14:03:00,forexfactory,US
2022-10-05T12:15:00,USD,high,ADP Non-Farm Employment Change,2022-10-05T12:12:00,2022-10-05T12:18:00,forexfactory,US
2022-10-05T14:00:00,USD,high,ISM Services PMI,2022-10-05T13:57:00,2022-10-05T14:03:00,forexfactory,US
2022-10-07T12:30:00,USD,high,Non-Farm Employment Change,2022-10-07T12:27:00,2022-10-07T12:33:00,forexfactory,US
2022-10-07T12:30:00,USD,high,Unemployment Rate,2022-10-07T12:27:00,2022-10-07T12:33:00,forexfactory,US
2022-10-07T12:30:00,USD,high,Average Hourly Earnings m/m,2022-10-07T12:27:00,2022-10-07T12:33:00,forexfactory,US
2022-10-12T12:30:00,USD,high,PPI m/m,2022-10-12T12:27:00,2022-10-12T12:33:00,forexfactory,US
2022-10-12T18:00:00,USD,high,FOMC Meeting Minutes,2022-10-12T17:57:00,2022-10-12T18:03:00,forexfactory,US
2022-10-13T12:30:00,USD,high,CPI m/m,2022-10-13T12:27:00,2022-10-13T12:33:00,forexfactory,US
2022-10-13T12:30:00,USD,high,CPI y/y,2022-10-13T12:27:00,2022-10-13T12:33:00,forexfactory,US
2022-10-13T12:30:00,USD,high,Core CPI m/m,2022-10-13T12:27:00,2022-10-13T12:33:00,forexfactory,US
2022-10-14T12:30:00,USD,high,Core Retail Sales m/m,2022-10-14T12:27:00,2022-10-14T12:33:00,forexfactory,US
2022-10-14T12:30:00,USD,high,Retail Sales m/m,2022-10-14T12:27:00,2022-10-14T12:33:00,forexfactory,US
2022-10-14T14:00:00,USD,high,Prelim UoM Consumer Sentiment,2022-10-14T13:57:00,2022-10-14T14:03:00,forexfactory,US
2022-10-17T12:30:00,USD,high,Empire State Manufacturing Index,2022-10-17T12:27:00,2022-10-17T12:33:00,forexfactory,US
2022-10-20T12:30:00,USD,high,Philly Fed Manufacturing Index,2022-10-20T12:27:00,2022-10-20T12:33:00,forexfactory,US
2022-10-24T07:15:00,EUR,high,French Flash Services PMI,2022-10-24T07:12:00,2022-10-24T07:18:00,forexfactory,FR
2022-10-24T07:30:00,EUR,high,German Flash Manufacturing PMI,2022-10-24T07:27:00,2022-10-24T07:33:00,forexfactory,GE
2022-10-24T07:30:00,EUR,high,German Flash Services PMI,2022-10-24T07:27:00,2022-10-24T07:33:00,forexfactory,GE
2022-10-24T13:45:00,USD,high,Flash Services PMI,2022-10-24T13:42:00,2022-10-24T13:48:00,forexfactory,US
2022-10-25T14:00:00,USD,high,CB Consumer Confidence,2022-10-25T13:57:00,2022-10-25T14:03:00,forexfactory,US
2022-10-27T12:15:00,EUR,high,Main Refinancing Rate,2022-10-27T12:12:00,2022-10-27T12:18:00,forexfactory,EZ
2022-10-27T12:15:00,EUR,high,Monetary Policy Statement,2022-10-27T12:12:00,2022-10-27T12:18:00,forexfactory,EZ
2022-10-27T12:30:00,USD,high,Advance GDP q/q,2022-10-27T12:27:00,2022-10-27T12:33:00,forexfactory,US
2022-10-27T12:45:00,EUR,high,ECB Press Conference,2022-10-27T12:42:00,2022-10-27T12:48:00,forexfactory,EZ
2022-10-28T12:30:00,USD,high,Core PCE Price Index m/m,2022-10-28T12:27:00,2022-10-28T12:33:00,forexfactory,US
2022-11-01T14:00:00,USD,high,ISM Manufacturing PMI,2022-11-01T13:57:00,2022-11-01T14:03:00,forexfactory,US
2022-11-01T14:00:00,USD,high,JOLTS Job Openings,2022-11-01T13:57:00,2022-11-01T14:03:00,forexfactory,US
2022-11-02T12:15:00,USD,high,ADP Non-Farm Employment Change,2022-11-02T12:12:00,2022-11-02T12:18:00,forexfactory,US
2022-11-02T18:00:00,USD,high,FOMC Statement,2022-11-02T17:57:00,2022-11-02T18:03:00,forexfactory,US
2022-11-02T18:00:00,USD,high,Federal Funds Rate,2022-11-02T17:57:00,2022-11-02T18:03:00,forexfactory,US
2022-11-02T18:30:00,USD,high,FOMC Press Conference,2022-11-02T18:27:00,2022-11-02T18:33:00,forexfactory,US
2022-11-03T14:00:00,USD,high,ISM Services PMI,2022-11-03T13:57:00,2022-11-03T14:03:00,forexfactory,US
2022-11-04T12:30:00,USD,high,Average Hourly Earnings m/m,2022-11-04T12:27:00,2022-11-04T12:33:00,forexfactory,US
2022-11-04T12:30:00,USD,high,Non-Farm Employment Change,2022-11-04T12:27:00,2022-11-04T12:33:00,forexfactory,US
2022-11-04T12:30:00,USD,high,Unemployment Rate,2022-11-04T12:27:00,2022-11-04T12:33:00,forexfactory,US
2022-11-10T13:30:00,USD,high,CPI m/m,2022-11-10T13:27:00,2022-11-10T13:33:00,forexfactory,US
2022-11-10T13:30:00,USD,high,CPI y/y,2022-11-10T13:27:00,2022-11-10T13:33:00,forexfactory,US
2022-11-10T13:30:00,USD,high,Core CPI m/m,2022-11-10T13:27:00,2022-11-10T13:33:00,forexfactory,US
2022-11-10T14:00:00,USD,high,Treasury Currency Report,2022-11-10T13:57:00,2022-11-10T14:03:00,forexfactory,US
2022-11-11T15:00:00,USD,high,Prelim UoM Consumer Sentiment,2022-11-11T14:57:00,2022-11-11T15:03:00,forexfactory,US
2022-11-15T13:30:00,USD,high,PPI m/m,2022-11-15T13:27:00,2022-11-15T13:33:00,forexfactory,US
2022-11-15T13:30:00,USD,high,Empire State Manufacturing Index,2022-11-15T13:27:00,2022-11-15T13:33:00,forexfactory,US
2022-11-16T13:30:00,USD,high,Core Retail Sales m/m,2022-11-16T13:27:00,2022-11-16T13:33:00,forexfactory,US
2022-11-16T13:30:00,USD,high,Retail Sales m/m,2022-11-16T13:27:00,2022-11-16T13:33:00,forexfactory,US
2022-11-17T13:30:00,USD,high,Philly Fed Manufacturing Index,2022-11-17T13:27:00,2022-11-17T13:33:00,forexfactory,US
2022-11-23T08:15:00,EUR,high,French Flash Services PMI,2022-11-23T08:12:00,2022-11-23T08:18:00,forexfactory,FR
2022-11-23T08:30:00,EUR,high,German Flash Manufacturing PMI,2022-11-23T08:27:00,2022-11-23T08:33:00,forexfactory,GE
2022-11-23T08:30:00,EUR,high,German Flash Services PMI,2022-11-23T08:27:00,2022-11-23T08:33:00,forexfactory,GE
2022-11-23T14:45:00,USD,high,Flash Services PMI,2022-11-23T14:42:00,2022-11-23T14:48:00,forexfactory,US
2022-11-23T19:00:00,USD,high,FOMC Meeting Minutes,2022-11-23T18:57:00,2022-11-23T19:03:00,forexfactory,US
2022-11-29T15:00:00,USD,high,CB Consumer Confidence,2022-11-29T14:57:00,2022-11-29T15:03:00,forexfactory,US
2022-11-30T13:15:00,USD,high,ADP Non-Farm Employment Change,2022-11-30T13:12:00,2022-11-30T13:18:00,forexfactory,US
2022-11-30T13:30:00,USD,high,Prelim GDP q/q,2022-11-30T13:27:00,2022-11-30T13:33:00,forexfactory,US
2022-11-30T15:00:00,USD,high,JOLTS Job Openings,2022-11-30T14:57:00,2022-11-30T15:03:00,forexfactory,US
2022-11-30T18:30:00,USD,high,Fed Chairman Powell Speaks,2022-11-30T18:27:00,2022-11-30T18:33:00,forexfactory,US
2022-12-01T13:30:00,USD,high,Core PCE Price Index m/m,2022-12-01T13:27:00,2022-12-01T13:33:00,forexfactory,US
2022-12-01T15:00:00,USD,high,ISM Manufacturing PMI,2022-12-01T14:57:00,2022-12-01T15:03:00,forexfactory,US
2022-12-02T13:30:00,USD,high,Average Hourly Earnings m/m,2022-12-02T13:27:00,2022-12-02T13:33:00,forexfactory,US
2022-12-02T13:30:00,USD,high,Non-Farm Employment Change,2022-12-02T13:27:00,2022-12-02T13:33:00,forexfactory,US
2022-12-02T13:30:00,USD,high,Unemployment Rate,2022-12-02T13:27:00,2022-12-02T13:33:00,forexfactory,US
2022-12-05T15:00:00,USD,high,ISM Services PMI,2022-12-05T14:57:00,2022-12-05T15:03:00,forexfactory,US
2022-12-09T13:30:00,USD,high,Core PPI m/m,2022-12-09T13:27:00,2022-12-09T13:33:00,forexfactory,US
2022-12-09T13:30:00,USD,high,PPI m/m,2022-12-09T13:27:00,2022-12-09T13:33:00,forexfactory,US
2022-12-09T15:00:00,USD,high,Prelim UoM Consumer Sentiment,2022-12-09T14:57:00,2022-12-09T15:03:00,forexfactory,US
2022-12-13T13:30:00,USD,high,CPI m/m,2022-12-13T13:27:00,2022-12-13T13:33:00,forexfactory,US
2022-12-13T13:30:00,USD,high,CPI y/y,2022-12-13T13:27:00,2022-12-13T13:33:00,forexfactory,US
2022-12-13T13:30:00,USD,high,Core CPI m/m,2022-12-13T13:27:00,2022-12-13T13:33:00,forexfactory,US
2022-12-14T19:00:00,USD,high,FOMC Economic Projections,2022-12-14T18:57:00,2022-12-14T19:03:00,forexfactory,US
2022-12-14T19:00:00,USD,high,FOMC Statement,2022-12-14T18:57:00,2022-12-14T19:03:00,forexfactory,US
2022-12-14T19:00:00,USD,high,Federal Funds Rate,2022-12-14T18:57:00,2022-12-14T19:03:00,forexfactory,US
2022-12-14T19:30:00,USD,high,FOMC Press Conference,2022-12-14T19:27:00,2022-12-14T19:33:00,forexfactory,US
2022-12-15T13:15:00,EUR,high,Main Refinancing Rate,2022-12-15T13:12:00,2022-12-15T13:18:00,forexfactory,EZ
2022-12-15T13:15:00,EUR,high,Monetary Policy Statement,2022-12-15T13:12:00,2022-12-15T13:18:00,forexfactory,EZ
2022-12-15T13:30:00,USD,high,Core Retail Sales m/m,2022-12-15T13:27:00,2022-12-15T13:33:00,forexfactory,US
2022-12-15T13:30:00,USD,high,Empire State Manufacturing Index,2022-12-15T13:27:00,2022-12-15T13:33:00,forexfactory,US
2022-12-15T13:30:00,USD,high,Retail Sales m/m,2022-12-15T13:27:00,2022-12-15T13:33:00,forexfactory,US
2022-12-15T13:45:00,EUR,high,ECB Press Conference,2022-12-15T13:42:00,2022-12-15T13:48:00,forexfactory,EZ
2022-12-16T08:15:00,EUR,high,French Flash Services PMI,2022-12-16T08:12:00,2022-12-16T08:18:00,forexfactory,FR
2022-12-16T08:30:00,EUR,high,German Flash Services PMI,2022-12-16T08:27:00,2022-12-16T08:33:00,forexfactory,GE
2022-12-16T08:30:00,EUR,high,German Flash Manufacturing PMI,2022-12-16T08:27:00,2022-12-16T08:33:00,forexfactory,GE
2022-12-16T14:45:00,USD,high,Flash Services PMI,2022-12-16T14:42:00,2022-12-16T14:48:00,forexfactory,US
2022-12-21T15:00:00,USD,high,CB Consumer Confidence,2022-12-21T14:57:00,2022-12-21T15:03:00,forexfactory,US
2022-12-23T13:30:00,USD,high,Core PCE Price Index m/m,2022-12-23T13:27:00,2022-12-23T13:33:00,forexfactory,US
2023-01-04T15:00:00,USD,high,ISM Manufacturing PMI,2023-01-04T14:57:00,2023-01-04T15:03:00,forexfactory,US
2023-01-04T15:00:00,USD,high,JOLTS Job Openings,2023-01-04T14:57:00,2023-01-04T15:03:00,forexfactory,US
2023-01-04T19:00:00,USD,high,FOMC Meeting Minutes,2023-01-04T18:57:00,2023-01-04T19:03:00,forexfactory,US
2023-01-05T13:15:00,USD,high,ADP Non-Farm Employment Change,2023-01-05T13:12:00,2023-01-05T13:18:00,forexfactory,US
2023-01-06T13:30:00,USD,high,Non-Farm Employment Change,2023-01-06T13:27:00,2023-01-06T13:33:00,forexfactory,US
2023-01-06T13:30:00,USD,high,Unemployment Rate,2023-01-06T13:27:00,2023-01-06T13:33:00,forexfactory,US
2023-01-06T13:30:00,USD,high,Average Hourly Earnings m/m,2023-01-06T13:27:00,2023-01-06T13:33:00,forexfactory,US
2023-01-06T15:00:00,USD,high,ISM Services PMI,2023-01-06T14:57:00,2023-01-06T15:03:00,forexfactory,US
2023-01-10T14:00:00,USD,high,Fed Chairman Powell Speaks,2023-01-10T13:57:00,2023-01-10T14:03:00,forexfactory,US
2023-01-12T13:30:00,USD,high,CPI m/m,2023-01-12T13:27:00,2023-01-12T13:33:00,forexfactory,US
2023-01-12T13:30:00,USD,high,CPI y/y,2023-01-12T13:27:00,2023-01-12T13:33:00,forexfactory,US
2023-01-12T13:30:00,USD,high,Core CPI m/m,2023-01-12T13:27:00,2023-01-12T13:33:00,forexfactory,US
2023-01-13T15:00:00,USD,high,Prelim UoM Consumer Sentiment,2023-01-13T14:57:00,2023-01-13T15:03:00,forexfactory,US
2023-01-17T13:30:00,USD,high,Empire State Manufacturing Index,2023-01-17T13:27:00,2023-01-17T13:33:00,forexfactory,US
