trade_id,base_trade_id,entry_model_key,entry_family,ob_id,direction,structure_tag,detection_time,fill_time,fill_session,exit_time,outcome,entry,stop,tp,risk,rr_multiple,pnl_r,gross_r,spread_cost_r,slippage_cost_r,commission_r,total_cost_r,net_r,fill_candle_open,fill_candle_high,fill_candle_low,fill_candle_close,fill_candle_index,exit_candle_index,bars_to_exit,minutes_to_exit,same_candle_exit,max_ob_penetration_price,max_ob_penetration_pct,max_ob_penetration_pips,ob_fully_breached,fill_penetration_pct,fill_penetration_pips,entry_depth_pct,ob_entry_depth_pct,effective_entry_depth_pct,original_edge_entry,adjusted_entry,max_distance_away_before_fill_price,max_distance_away_before_fill_pips,max_distance_away_before_fill_r,stop_buffer,stop_buffer_pips,rr_config,protection_mode,protection_threshold_pct,protection_exit_reason,protection_exit_price,protection_trigger_time,protection_trigger_penetration_pct,close_confirmed_ob_breach,close_breach_time,close_breach_price,close_breach_distance_pips,close_breach_distance_pct,close_breach_session,close_breach_hour,entry_model,entry_threshold_pct,planned_entry_price,actual_entry_price,entry_model_filled,trigger_penetration_pct,trigger_time,trigger_candle_index,armed_at,armed_on_trigger_candle,armed_same_candle,filled_on_trigger_candle,same_candle_entry_allowed,fill_delay_candles,entry_level_pct,edge_revisit_time,trigger_to_entry_minutes,cancelled_before_entry,cancel_reason,tapped_before_trigger,tapped_time,tapped_candle_index,retrace_cancel_time,retrace_cancel_distance_pips,missed_trade,missed_reason,bars_to_fill,minutes_to_fill,news_blackout,news_blackout_trigger_time,news_blackout_event_time,news_blackout_currency,news_blackout_impact,news_blackout_event,news_blackout_window_start,news_blackout_window_end,news_blackout_minutes_from_event,news_action,paused_reason,paused_at,paused_window_start,paused_window_end,rearmed_at,blackout_event_time,blackout_currency,blackout_impact,news_touch_cancel_time,news_flatten_time,news_flatten_price,news_flatten_r,news_flatten_target_time,news_flatten_late,news_flatten_minutes_before_blackout,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,delay_candles_configured,arm_candle_index,exited_ob_before_arm,ob_occupied_at_arm,armed_after_ob_exit,ob_exit_candle_index,ob_exit_time,price_distance_from_ob_at_arm_pips,delay_window_min_price,delay_window_max_price,retraced_out_before_arm,fft_move_away_pips_at_cancel,mfe_r,mae_r,r_if_no_target,r_if_no_target_model,bookable_mfe_r,bookable_mfe_model,mae_r_to_original_exit,post_stop_mfe_r,post_stop_reached_original_tp,post_stop_bars_to_1r,post_stop_lookahead_bars,post_stop_model,ghost_candidate,ghost_trigger_reached,ghost_fill,ghost_outcome,ghost_r,ghost_mae,ghost_mfe,ghost_fill_delay_candles,ghost_fill_session,be_scenario_key,be_arm_level_r,be_trigger_basis,be_armed,be_arm_candle_index,be_arm_time,be_triggered,be_exit_reason,be_exit_r,be_exit_price,be_exit_time,be_exit_candle_index,risk_reduction_applied,risk_reduction_kind,risk_reduction_trigger_r,risk_reduction_stop_r,risk_reduction_source,stop_moved_to_r,stop_move_time,risk_amount,weighted_r,risk_amount_source,execution_trade_number
S_16,S_16,entry_baseline,baseline,16,bearish,CHoCH,2015-02-03 05:15:00+00:00,2015-02-03 06:57:00+00:00,Asia,2015-02-03 12:07:00+00:00,LOSS,1.13389,1.13561,1.1304500000000002,0.0017199999999999438,2.0,-1.0348837209302337,-1.0,0.011627906976744566,0.02325581395348913,0.0,0.034883720930233696,-1.0348837209302337,1.1338,1.13392,1.1338,1.13392,32204,32513,309,310.0,False,0.0019299999999999873,119.13580246913833,19.299999999999873,True,1.851851851850329,0.2999999999997449,0.0,0.0,0.0,1.13389,1.13389,0.0016899999999999693,16.899999999999693,0.982558139534898,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.13389,1.13389,True,,,,,,,,,,,,,False,,False,,,,,False,,102,102.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2586000.0,-2585385.0,,,,,,,,,,,,,1.540698,-1.122093,-1.0,stop_anchored,1.540698,native_fill_rules,-1.122093,-0.296512,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.034884,default,11
L_17,L_17,entry_baseline,baseline,17,bullish,CHoCH,2015-02-03 13:00:00+00:00,2015-02-04 21:36:00+00:00,Outside,2015-02-04 23:28:00+00:00,LOSS,1.13282,1.13114,1.1361799999999997,0.0016799999999999038,2.0,-1.0357142857142878,-1.0,0.011904761904762588,0.023809523809525175,0.0,0.035714285714287766,-1.0357142857142878,1.13308,1.13308,1.13257,1.13261,34517,34629,112,112.0,False,0.0023400000000000087,148.10126582279335,23.400000000000087,True,15.822784810118668,2.4999999999986144,0.0,0.0,0.0,1.13282,1.13282,0.020560000000000134,205.60000000000133,12.238095238096019,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.13282,1.13282,True,,,,,,,,,,,,,False,,False,,,,,False,,1951,1956.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2585160.0,-2584920.0,,,,,,,,,,,,,1.238095,-1.392857,-1.0,stop_anchored,1.238095,native_fill_rules,-1.392857,1.065476,False,38,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.035714,default,12
S_18,S_18,entry_baseline,baseline,18,bearish,CHoCH,2015-02-04 23:15:00+00:00,2015-02-05 18:15:00+00:00,Outside,2015-02-06 01:27:00+00:00,WIN,1.14879,1.15005,1.14627,0.0012600000000000389,2.0,1.9523809523809539,2.0,0.015873015873015383,0.031746031746030766,0.0,0.047619047619046145,1.9523809523809539,1.14844,1.14952,1.14827,1.14933,35756,36188,432,432.0,False,0.0010900000000000354,93.96551724137832,10.900000000000354,False,62.931034482766215,7.300000000001194,0.0,0.0,0.0,1.14879,1.14879,0.018399999999999972,183.99999999999972,14.60317460317413,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.14879,1.14879,True,,,,,,,,,,,,,False,,False,,,,,False,,1140,1140.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2584545.0,-2582865.0,,,,,,,,,,,,,81.388889,-1.357143,-1.0,stop_anchored,81.388889,native_fill_rules,-0.865079,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.952381,default,13
S_19,S_19,entry_baseline,baseline,19,bearish,BOS,2015-02-09 12:30:00+00:00,2015-02-09 15:06:00+00:00,NY PM,2015-02-09 16:59:00+00:00,WIN,1.13451,1.13605,1.1314299999999997,0.0015400000000000968,2.0,1.9610389610389636,2.0,0.01298701298701217,0.02597402597402434,0.0,0.03896103896103651,1.9610389610389636,1.13405,1.13471,1.13397,1.13451,38445,38558,113,113.0,False,0.00024000000000001798,16.666666666666664,2.4000000000001798,False,13.888888888901738,2.000000000002,0.0,0.0,0.0,1.13451,1.13451,0.007479999999999931,74.7999999999993,4.857142857142507,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.13451,1.13451,True,,,,,,,,,,,,,False,,False,,,,,False,,156,156.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2576550.0,-2576310.0,,,,,,,,,,,,,4.688312,-1.675325,-1.0,stop_anchored,4.688312,native_fill_rules,-0.155844,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.961039,default,14
S_20,S_20,entry_baseline,baseline,20,bearish,BOS,2015-02-11 17:15:00+00:00,2015-02-11 21:40:00+00:00,Outside,2015-02-11 21:41:00+00:00,LOSS,1.13254,1.13322,1.1311800000000005,0.0006799999999997919,2.0,-1.088235294117674,-1.0,0.029411764705891356,0.05882352941178271,0.0,0.08823529411767407,-1.088235294117674,1.13158,1.13268,1.13151,1.13261,41717,41718,1,1.0,False,0.0009299999999998754,160.3448275862399,9.299999999998754,True,24.137931034457676,1.3999999999980695,0.0,0.0,0.0,1.13254,1.13254,0.0045400000000002105,45.4000000000021,6.676470588237647,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.13254,1.13254,True,,,,,,,,,,,,,False,,False,,,,,False,,265,265.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2574045.0,-2573145.0,,,,,,,,,,,,,1.514706,-1.367647,-1.0,stop_anchored,0.0,native_fill_rules,-1.367647,2.367647,True,3,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.088235,default,15
S_22,S_22,entry_baseline,baseline,22,bearish,CHoCH,2015-02-16 16:45:00+00:00,2015-02-17 11:25:00+00:00,London Lull,2015-02-17 11:48:00+00:00,LOSS,1.14142,1.143,1.1382600000000003,0.0015799999999999148,2.0,-1.0379746835443058,-1.0,0.012658227848101949,0.025316455696203898,0.0,0.037974683544305846,-1.0379746835443058,1.14112,1.1418,1.14101,1.14174,46859,46882,23,23.0,False,0.0020499999999998852,138.51351351351272,20.499999999998852,True,25.675675675665133,3.7999999999982492,0.0,0.0,0.0,1.14142,1.14142,0.009489999999999998,94.89999999999998,6.006329113924373,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.14142,1.14142,True,,,,,,,,,,,,,False,,False,,,,,False,,1120,1120.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2566515.0,-2565975.0,,,,,,,,,,,,,0.259494,-1.297468,-1.0,stop_anchored,0.202532,native_fill_rules,-1.297468,-0.5,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.037975,default,16
L_23,L_23,entry_baseline,baseline,23,bullish,CHoCH,2015-02-17 11:45:00+00:00,2015-02-18 17:11:00+00:00,Outside,2015-02-18 19:00:00+00:00,WIN,1.1337,1.1318300000000001,1.1374399999999996,0.0018699999999998163,2.0,1.9679144385026706,2.0,0.010695187165776453,0.021390374331552907,0.0,0.03208556149732936,1.9679144385026706,1.1338,1.1338,1.13352,1.13362,48632,48741,109,109.0,False,0.00031000000000003247,17.514124293788853,3.1000000000003247,False,10.169491525416074,1.7999999999984695,0.0,0.0,0.0,1.1337,1.1337,0.011190000000000033,111.90000000000033,5.983957219251943,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.1337,1.1337,True,,,,,,,,,,,,,False,,False,,,,,False,,1753,1766.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2565885.0,-2564835.0,,,,,,,,,,,,,6.042781,-1.02139,-1.0,stop_anchored,6.042781,native_fill_rules,-0.165775,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.967914,default,17
S_24,S_24,entry_baseline,baseline,24,bearish,CHoCH,2015-02-18 07:45:00+00:00,2015-02-19 01:43:00+00:00,Asia,2015-02-19 02:06:00+00:00,LOSS,1.14126,1.14213,1.1395199999999996,0.0008700000000001484,2.0,-1.0689655172413675,-1.0,0.022988505747122516,0.04597701149424503,0.0,0.06896551724136754,-1.0689655172413675,1.14104,1.14142,1.14104,1.14142,49144,49167,23,23.0,False,0.0009400000000001629,122.07792207791796,9.40000000000163,True,20.779220779237257,1.6000000000016001,0.0,0.0,0.0,1.14126,1.14126,0.007870000000000044,78.70000000000043,9.04597701149276,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.14126,1.14126,True,,,,,,,,,,,,,False,,False,,,,,False,,1078,1078.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2564310.0,-2563635.0,,,,,,,,,,,,,0.252874,-1.08046,-1.0,stop_anchored,0.0,native_fill_rules,-1.08046,-0.862069,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.068966,default,18
L_25,L_25,entry_baseline,baseline,25,bullish,CHoCH,2015-02-19 02:00:00+00:00,2015-02-20 07:11:00+00:00,London,2015-02-20 08:10:00+00:00,LOSS,1.13463,1.13329,1.1373100000000003,0.0013400000000001189,2.0,-1.0447761194029812,-1.0,0.014925373134327034,0.02985074626865407,0.0,0.0447761194029811,-1.0447761194029812,1.1347,1.13473,1.13424,1.13435,50906,50965,59,59.0,False,0.0016300000000000203,131.4516129032137,16.300000000000203,True,31.451612903231585,3.900000000001125,0.0,0.0,0.0,1.13463,1.13463,0.01036999999999999,103.6999999999999,7.73880597014856,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.13463,1.13463,True,,,,,,,,,,,,,False,,False,,,,,False,,1745,1751.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2563080.0,-2562540.0,,,,,,,,,,,,,1.171642,-1.216418,-1.0,stop_anchored,1.171642,native_fill_rules,-1.216418,-0.544776,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.044776,default,19
L_21,L_21,entry_baseline,baseline,21,bullish,CHoCH,2015-02-11 21:45:00+00:00,2015-02-20 13:16:00+00:00,New York,2015-02-20 13:22:00+00:00,LOSS,1.12881,1.1279,1.1306300000000005,0.0009100000000001884,2.0,-1.0659340659340524,-1.0,0.021978021978017428,0.043956043956034856,0.0,0.06593406593405228,-1.0659340659340524,1.12894,1.12911,1.12808,1.12865,51271,51277,6,6.0,False,0.0009100000000001884,112.34567901234126,9.100000000001884,True,90.12345679011601,7.300000000001194,0.0,0.0,0.0,1.12881,1.12881,0.016189999999999927,161.89999999999927,17.791208791205026,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.12881,1.12881,True,,,,,,,,,,,,,False,,False,,,,,False,,9549,12451.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2573145.0,-2572875.0,,,,,,,,,,,,,0.461538,-1.0,-1.0,stop_anchored,0.461538,native_fill_rules,-1.0,3.10989,True,15,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.065934,default,20
S_26,S_26,entry_baseline,baseline,26,bearish,CHoCH,2015-02-20 07:00:00+00:00,2015-02-20 17:35:00+00:00,Outside,2015-02-20 17:35:00+00:00,LOSS,1.13884,1.1397599999999999,1.1370000000000005,0.0009199999999998099,2.0,-1.0652173913043612,-1.0,0.021739130434787104,0.04347826086957421,0.0,0.06521739130436131,-1.0652173913043612,1.13546,1.14297,1.13546,1.14193,51530,51530,0,0.0,True,0.004129999999999967,503.65853658547184,41.29999999999967,True,503.65853658547184,41.29999999999967,0.0,0.0,0.0,1.13884,1.13884,0.010940000000000172,109.40000000000171,11.891304347828731,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.13884,1.13884,True,,,,,,,,,,,,,False,,False,,,,,False,,635,635.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2561715.0,-2560800.0,,,,,,,,,,,,,0.0,-4.48913,-1.0,stop_anchored,0.0,native_fill_rules,-4.48913,2.043478,True,8,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.065217,default,21
L_27,L_27,entry_baseline,baseline,27,bullish,CHoCH,2015-02-20 18:00:00+00:00,2015-02-23 10:18:00+00:00,London Lull,2015-02-23 14:03:00+00:00,WIN,1.12994,1.12873,1.1323599999999998,0.0012099999999999334,2.0,1.9504132231404931,2.0,0.016528925619835624,0.03305785123967125,0.0,0.04958677685950687,1.9504132231404931,1.13045,1.13056,1.12991,1.13015,52528,52753,225,225.0,False,0.00042999999999993044,38.73873873873441,4.299999999999304,False,2.70270270270054,0.2999999999997449,0.0,0.0,0.0,1.12994,1.12994,0.012430000000000163,124.30000000000163,10.272727272727973,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.12994,1.12994,True,,,,,,,,,,,,,False,,False,,,,,False,,973,3858.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2560335.0,-2560140.0,,,,,,,,,,,,,7.371901,-1.123967,-1.0,stop_anchored,7.371901,native_fill_rules,-0.355372,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.950413,default,22
S_28,S_28,entry_baseline,baseline,28,bearish,CHoCH,2015-02-24 08:15:00+00:00,2015-02-24 15:15:00+00:00,NY PM,2015-02-24 15:26:00+00:00,WIN,1.1341,1.13528,1.1317400000000002,0.0011799999999999589,2.0,1.9491525423728795,2.0,0.016949152542373475,0.03389830508474695,0.0,0.050847457627120424,1.9491525423728795,1.13262,1.13468,1.13254,1.13434,54262,54273,11,11.0,False,0.0009699999999999154,89.81481481480948,9.699999999999154,False,53.703703703686955,5.799999999998029,0.0,0.0,0.0,1.1341,1.1341,0.005270000000000108,52.700000000001076,4.466101694915501,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.1341,1.1341,True,,,,,,,,,,,,,False,,False,,,,,False,,420,420.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2555790.0,-2554965.0,,,,,,,,,,,,,2.169492,-1.110169,-1.0,stop_anchored,2.169492,native_fill_rules,-0.822034,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.949153,default,23
L_29,L_29,entry_baseline,baseline,29,bullish,CHoCH,2015-02-25 07:00:00+00:00,2015-02-26 12:38:00+00:00,New York,2015-02-26 13:35:00+00:00,LOSS,1.13172,1.13009,1.13498,0.0016300000000000203,2.0,-1.0368098159509198,-1.0,0.012269938650306596,0.024539877300613192,0.0,0.03680981595091979,-1.0368098159509198,1.13234,1.13236,1.13162,1.13162,56982,57039,57,57.0,False,0.0018500000000001293,120.91503267974453,18.500000000001293,True,6.535947712417448,0.9999999999998899,0.0,0.0,0.0,1.13172,1.13172,0.007139999999999924,71.39999999999924,4.380368098159408,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.13172,1.13172,True,,,,,,,,,,,,,False,,False,,,,,False,,1777,1778.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2554440.0,-2553600.0,,,,,,,,,,,,,0.392638,-1.134969,-1.0,stop_anchored,0.263804,native_fill_rules,-1.134969,-0.828221,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.03681,default,24
L_15,L_15,entry_baseline,baseline,15,bullish,CHoCH,2015-01-27 08:30:00+00:00,2015-02-26 14:36:00+00:00,New York,2015-02-26 14:51:00+00:00,LOSS,1.12355,1.12227,1.12611,0.0012799999999999478,2.0,-1.046875000000002,-1.0,0.01562500000000064,0.03125000000000128,0.0,0.046875000000001915,-1.046875000000002,1.12392,1.12393,1.12317,1.12336,57100,57115,15,15.0,False,0.0013600000000000279,115.25423728814197,13.600000000000279,True,32.20338983051358,3.8000000000004697,0.0,0.0,0.0,1.12355,1.12355,0.029830000000000023,298.30000000000024,23.304687500000966,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.12355,1.12355,True,,,,,,,,,,,,,False,,False,,,,,False,,31999,43566.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2595390.0,-2595270.0,,,,,,,,,,,,,0.328125,-1.0625,-1.0,stop_anchored,0.328125,native_fill_rules,-1.0625,-0.382813,False,,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.046875,default,25
S_31,S_31,entry_baseline,baseline,31,bearish,BOS,2015-03-01 22:30:00+00:00,2015-03-02 11:26:00+00:00,London Lull,2015-03-02 15:11:00+00:00,WIN,1.12328,1.1246099999999999,1.1206200000000004,0.0013299999999998313,2.0,1.9548872180451071,2.0,0.015037593984964313,0.030075187969928627,0.0,0.04511278195489294,1.9548872180451071,1.12317,1.12334,1.1231,1.12321,59788,60013,225,225.0,False,0.0007699999999999374,62.601626016263104,7.699999999999374,False,4.878048780484282,0.5999999999994898,0.0,0.0,0.0,1.12328,1.12328,0.00727000000000011,72.7000000000011,5.46616541353461,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.12328,1.12328,True,,,,,,,,,,,,,False,,False,,,,,False,,774,776.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2550360.0,-2546910.0,,,,,,,,,,,,,57.924812,-1.112782,-1.0,stop_anchored,57.924812,native_fill_rules,-0.578947,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.954887,default,26
S_34,S_34,entry_baseline,baseline,34,bearish,BOS,2015-03-05 04:45:00+00:00,2015-03-05 13:33:00+00:00,New York,2015-03-05 13:33:00+00:00,LOSS,1.10786,1.1086,1.1063800000000001,0.0007399999999999629,2.0,-1.0810810810810851,-1.0,0.02702702702702838,0.05405405405405676,0.0,0.08108108108108514,-1.0810810810810851,1.10736,1.10875,1.10714,1.1085,64233,64233,0,0.0,True,0.0008899999999998354,139.06249999997996,8.899999999998354,True,139.06249999997996,8.899999999998354,0.0,0.0,0.0,1.10786,1.10786,0.0052400000000001334,52.400000000001334,7.081081081081616,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.10786,1.10786,True,,,,,,,,,,,,,False,,False,,,,,False,,528,528.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2542530.0,-2542215.0,,,,,,,,,,,,,0.0,-1.202703,-1.0,stop_anchored,0.0,native_fill_rules,-1.202703,9.783784,True,15,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.081081,default,27
S_37,S_37,entry_baseline,baseline,37,bearish,BOS,2015-03-13 06:15:00+00:00,2015-03-13 08:13:00+00:00,London,2015-03-13 08:24:00+00:00,WIN,1.0632,1.06408,1.06144,0.0008799999999999919,2.0,1.9318181818181812,2.0,0.022727272727272936,0.04545454545454587,0.0,0.06818181818181882,1.9318181818181812,1.06306,1.06347,1.06286,1.06301,72611,72622,11,11.0,False,0.00026999999999999247,34.61538461538352,2.6999999999999247,False,34.61538461538352,2.6999999999999247,0.0,0.0,0.0,1.0632,1.0632,0.006719999999999837,67.19999999999837,7.636363636363522,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.0632,1.0632,True,,,,,,,,,,,,,False,,False,,,,,False,,118,118.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2531190.0,-2530605.0,,,,,,,,,,,,,19.272727,-1.056818,-1.0,stop_anchored,19.272727,native_fill_rules,-0.306818,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,1.931818,default,28
S_39,S_39,entry_baseline,baseline,39,bearish,CHoCH,2015-03-18 05:45:00+00:00,2015-03-18 07:31:00+00:00,London,2015-03-18 07:53:00+00:00,LOSS,1.06036,1.06144,1.0582,0.0010799999999999699,2.0,-1.0555555555555571,-1.0,0.018518518518519034,0.03703703703703807,0.0,0.05555555555555711,-1.0555555555555571,1.05968,1.06039,1.05968,1.06039,76881,76903,22,22.0,False,0.0013099999999999223,133.67346938774978,13.099999999999223,True,3.0612244897933754,0.2999999999997449,0.0,0.0,0.0,1.06036,1.06036,0.0023699999999999832,23.699999999999832,2.19444444444449,0.0001,1,2,baseline,,,,,,,,,,,,,baseline,,1.06036,1.06036,True,,,,,,,,,,,,,False,,False,,,,,False,,106,106.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-2523720.0,-2523435.0,,,,,,,,,,,,,0.62963,-1.212963,-1.0,stop_anchored,0.453704,native_fill_rules,-1.212963,1.037037,False,26,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.055556,default,29
